Segment,Brand,Collection,commodity_code,commodity_group,secondary_salesrep_name,primary_fullname,cust_store_id,cust_id,cust_name,fabric_content,final_subbrand,first_season,Garment Type,style_status,style_id,Color,Color Type,style_description,alternate_style_description
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0592,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,BYWB,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0624,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,FROO,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0624,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,RUZY,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0661,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,FROO,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0661,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,RUZY,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0667,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,PHWZ,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0672,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM272IC11,HTEL,Solid,Pull On Jogger,Sea Pull On Jogger
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0672,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,BLK,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0672,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,PWT,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0680,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM738C11,MEGE,Print,TOP,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0689,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,FROO,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0695,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0710,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM738C11,MEGE,Print,TOP,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0716,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM738C11,MEGE,Print,TOP,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0738,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,BLK,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0738,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,PWT,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0743,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM738C11,MEGE,Print,TOP,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0747,WAL716,Wal-Mart Stores Inc.,"",WM-AFAD,WMUSA H1 22-MAR,Top,SCE -  Single Customer Exclusive,WM738C47C7,DLCH,Print,PRINT TOP,Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0778,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,BLK,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0778,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,IND,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0778,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,PWT,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0795,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0795,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0797,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JAN,Pant,SCE -  Single Customer Exclusive,WM266C10,ORBS,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0804,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,FROO,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0804,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,RUZY,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0805,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM738C11,MEGE,Print,TOP,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0819,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 21-DEC,Top,SCE -  Single Customer Exclusive,WM668,PNGU,Solid,Seasonal Tuck-in Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0826,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JUN,Others,SCE -  Single Customer Exclusive,WM267C10,BOND,Solid,PANT,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0842,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,FROO,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0842,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,RUZY,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0849,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM738C11,MEGE,Print,TOP,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0852,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0862,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 23-AUG,Top,SCE -  Single Customer Exclusive,WM738C7,SSWS,Print, Print Top, Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0872,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA S1 21- Jan,Warm Up Jacket,SCE -  Single Customer Exclusive,WM403,IND,Solid,Warm-Up Jacket,Warm Up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0981,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 22-MAY,Top,SCE -  Single Customer Exclusive,WM738X47C7,TETY,Print,Seasonal Print Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0981,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,0981,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1070,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM272IC11,HEDC,Solid,Pull On Jogger,Sea Pull On Jogger
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1086,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1086,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1112,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JAN,Pant,SCE -  Single Customer Exclusive,WM266C10,ORBS,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1112,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JAN,Top,SCE -  Single Customer Exclusive,WM671C10,ORBS,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1140,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JUN,Others,SCE -  Single Customer Exclusive,WM267C10,BOND,Solid,PANT,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1151,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1161,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA S1 21- Jan,Warm Up Jacket,SCE -  Single Customer Exclusive,WM403,IND,Solid,Warm-Up Jacket,Warm Up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1167,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1167,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1214,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM272IC11,HTEL,Solid,Pull On Jogger,Sea Pull On Jogger
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1214,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,BLK,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1214,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,PWT,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1237,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 23-AUG,Top,SCE -  Single Customer Exclusive,WM738C7,SSWS,Print, Print Top, Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1271,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM272IC11,HTEL,Solid,Pull On Jogger,Sea Pull On Jogger
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1271,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,BLK,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1271,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,PWT,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1291,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM745C11,DAPT,Print,Seasonal Print Top,Seasonal Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1298,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1298,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1311,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,BYWB,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1311,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,PHWZ,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1311,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,RUZY,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1321,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA S1 21- Jan,Warm Up Jacket,SCE -  Single Customer Exclusive,WM403,IND,Solid,Warm-Up Jacket,Warm Up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1332,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM272IC11,HEDC,Solid,Pull On Jogger,Sea Pull On Jogger
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1339,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Pant,SCE -  Single Customer Exclusive,WM272IC11,HEDC,Solid,Pull On Jogger,Sea Pull On Jogger
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1362,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 24-APR,Top,SCE -  Single Customer Exclusive,WM745C11,DAPT,Print,Seasonal Print Top,Seasonal Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1373,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JUN,Others,SCE -  Single Customer Exclusive,WM267C10,BOND,Solid,PANT,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1396,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1396,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,"",WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM745C47C11,JWDI,Print,Seasonal Print Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,"",WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM745C47C7,JWDI,Print,Seasonal Print Top,Seasonal Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,"",WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM751C47C11,FAMR,Print,PRINT TOP,Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,"",WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM751C47C7,FAMR,Print,PRINT TOP,Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM738X47C11,CNAT,Print,Seasonal Print Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM738X47C7,CNAT,Print,Seasonal Print Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM745C47C11,LKPA,Print,Seasonal Print Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1423,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H1 22-JUL,Top,SCE -  Single Customer Exclusive,WM745C47C7,LKPA,Print,Seasonal Print Top,Seasonal Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1443,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,PHWZ,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1448,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Pant,SCE -  Single Customer Exclusive,WM266C10,BLK,Solid,Seasonal Pull-on jogger pant,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1448,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H2 22-OCT,Top,SCE -  Single Customer Exclusive,WM671C10,BLK,Solid,Seasonal Henley Top,TOP
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1486,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,BYWB,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1486,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,PHWZ,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1486,WAL716,Wal-Mart Stores Inc.,52% Recycled Polyester / 40% Polyester / 8% Spandex Poplin,WM-AFAD,WMUSA H2 24-OCT,Top,SCE -  Single Customer Exclusive,WM745IC11,RUZY,Print,Season Print Top,Season Print Top
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1488,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA S1 21- Jan,Warm Up Jacket,SCE -  Single Customer Exclusive,WM403,IND,Solid,Warm-Up Jacket,Warm Up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1496,WAL716,Wal-Mart Stores Inc.,92%Recycled Poly 8%Spandex,WM-AFAD,WMUSA H1 23-JUN,Others,SCE -  Single Customer Exclusive,WM267C10,BOND,Solid,PANT,PANT
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1499,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,BLK,Solid,Warm-Up Jacket,Warm-up Jacket
Walmart,USA,WM USA AFAD,FMWA,WMAFAD,WM Medical House,WM Medical House,1499,WAL716,Wal-Mart Stores Inc.,52%Poly/48%RecycledPoly,WM-AFAD,WMUSA H2 24-SEP,Warm Up Jacket,SCE -  Single Customer Exclusive,WM410IC14,IND,Solid,Warm-Up Jacket,Warm-up Jacket
