Category,wm_week,WM Year,WM Weeks,WM Month,WM Month Nbr,upc, net unit sales,net retail sales
Seasonal Solids,201915,2019,15,4 May,,71660558522,2,38
Seasonal Solids,201915,2019,15,4 May,,71660558645,6,113
Performance 1,201915,2019,15,4 May,,71660558828,28,528
Performance 1,201915,2019,15,4 May,,71660558829,45,848
Performance 1,201915,2019,15,4 May,,71660558830,29,546
Performance 1,201915,2019,15,4 May,,71660558831,24,452
Performance 1,201915,2019,15,4 May,,71660560219,9,170
Performance 1,201915,2019,15,4 May,,71660560220,11,207
Performance 1,201915,2019,15,4 May,,71660560497,42,791
Performance 1,201915,2019,15,4 May,,71660560499,19,358
Performance 1,201915,2019,15,4 May,,71660560500,41,772
Performance 1,201915,2019,15,4 May,,71660560501,52,980
Performance 1,201915,2019,15,4 May,,71660560502,29,546
Performance 1,201915,2019,15,4 May,,71660560783,45,848
Performance 1,201915,2019,15,4 May,,71660561340,15,283
WM.com Exclusive,201915,2019,15,4 May,,71660562088,1,21
WM.com Exclusive,201915,2019,15,4 May,,71660562193,1,21
WM.com Exclusive,201915,2019,15,4 May,,71660562194,5,104
WM.com Exclusive,201915,2019,15,4 May,,71660562196,3,63
WM.com Exclusive,201915,2019,15,4 May,,71660562338,3,63
WM.com Exclusive,201915,2019,15,4 May,,71660562339,2,42
WM.com Exclusive,201915,2019,15,4 May,,71660563204,-1,-16
WM.com Exclusive,201915,2019,15,4 May,,71660563205,5,80
Performance 1,201915,2019,15,4 May,,71660566110,11,207
Performance 1,201915,2019,15,4 May,,71660566111,3,57
Performance 1,201915,2019,15,4 May,,71660566159,27,509
Performance 1,201915,2019,15,4 May,,71660566188,4,75
Performance 1,201915,2019,15,4 May,,71660566246,19,358
Performance 1,201915,2019,15,4 May,,71660566468,10,188
Performance 1,201915,2019,15,4 May,,71660566469,9,170
Performance 1,201915,2019,15,4 May,,71660566472,17,320
Performance 1,201915,2019,15,4 May,,71660566880,6,113
Rayon,201915,2019,15,4 May,,71660566881,11,207
Rayon,201915,2019,15,4 May,,71660567164,10,188
Rayon,201915,2019,15,4 May,,71660567167,-4,-75
Rayon,201915,2019,15,4 May,,71660567205,10,188
Rayon,201915,2019,15,4 May,,71660567230,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660569812,1,8
WM.com Exclusive,201915,2019,15,4 May,,71660569813,4,32
WM.com Exclusive,201915,2019,15,4 May,,71660569940,6,48
WM.com Exclusive,201915,2019,15,4 May,,71660569941,4,31
WM.com Exclusive,201915,2019,15,4 May,,71660569961,12,95
WM.com Exclusive,201915,2019,15,4 May,,71660569962,5,38
WM.com Exclusive,201915,2019,15,4 May,,71660569963,1,8
WM.com Exclusive,201915,2019,15,4 May,,71660570138,2,38
WM.com Exclusive,201915,2019,15,4 May,,71660570147,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660570151,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660570153,4,75
Seasonal Solids,201915,2019,15,4 May,,71660572546,12,226
Seasonal Solids,201915,2019,15,4 May,,71660572606,9,170
Seasonal Solids,201915,2019,15,4 May,,71660572607,-1,-19
Seasonal Solids,201915,2019,15,4 May,,71660572608,10,188
Seasonal Solids,201915,2019,15,4 May,,71660572609,5,94
Seasonal Solids,201915,2019,15,4 May,,71660572610,11,207
Seasonal Solids,201915,2019,15,4 May,,71660572611,6,113
Seasonal Solids,201915,2019,15,4 May,,71660572612,12,226
Seasonal Solids,201915,2019,15,4 May,,71660572613,16,301
Seasonal Solids,201915,2019,15,4 May,,71660572622,4,75
Seasonal Solids,201915,2019,15,4 May,,71660572624,4,75
Seasonal Solids,201915,2019,15,4 May,,71660572625,1,19
Seasonal Solids,201915,2019,15,4 May,,71660572629,1,19
Seasonal Solids,201915,2019,15,4 May,,71660572849,6,113
WM.com Exclusive,201915,2019,15,4 May,,71660574778,2,38
WM.com Exclusive,201915,2019,15,4 May,,71660574814,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660574817,2,38
WM.com Exclusive,201915,2019,15,4 May,,71660575670,1,16
WM.com Exclusive,201915,2019,15,4 May,,71660575671,1,16
WM.com Exclusive,201915,2019,15,4 May,,71660575672,3,48
WM.com Exclusive,201915,2019,15,4 May,,71660575849,1,13
WM.com Exclusive,201915,2019,15,4 May,,71660575850,1,13
WM.com Exclusive,201915,2019,15,4 May,,71660579102,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660579104,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660579105,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660579106,2,38
WM.com Exclusive,201915,2019,15,4 May,,71660579107,1,19
WM.com Exclusive,201915,2019,15,4 May,,71660579174,0,0
WM.com Exclusive,201915,2019,15,4 May,,71660579179,2,50
WM.com Exclusive,201915,2019,15,4 May,,71660579180,3,75
WM.com Exclusive,201915,2019,15,4 May,,71660579246,2,50
WM.com Exclusive,201915,2019,15,4 May,,71660579247,1,25
Prints,201915,2019,15,4 May,,71660579318,1,16
Prints,201915,2019,15,4 May,,71660579325,3,48
Prints,201915,2019,15,4 May,,71660579573,4,64
Prints,201915,2019,15,4 May,,71660579574,1,16
Prints,201915,2019,15,4 May,,71660579575,1,16
Prints,201915,2019,15,4 May,,71660579576,5,80
Prints,201915,2019,15,4 May,,71660579577,5,80
Prints,201915,2019,15,4 May,,71660579578,2,32
Core Ess,201915,2019,15,4 May,,71660581169,26,337
Core Ess,201915,2019,15,4 May,,71660581170,16,207
Core Ess,201915,2019,15,4 May,,71660581171,25,324
Core Ess,201915,2019,15,4 May,,71660581375,1,13
WM.com Exclusive,201915,2019,15,4 May,,71660581554,1,25
Core Ess,201915,2019,15,4 May,,71660582014,2,26
Core Ess,201915,2019,15,4 May,,71660582015,2,26
Core Ess,201915,2019,15,4 May,,71660582017,5,65
Core Ess,201915,2019,15,4 May,,71660582018,5,65
Seasonal Solids,201915,2019,15,4 May,,71660582575,2,38
Seasonal Solids,201915,2019,15,4 May,,71660582576,1,19
Seasonal Solids,201915,2019,15,4 May,,71660582765,1,19
Seasonal Solids,201915,2019,15,4 May,,71660582766,1,19
Seasonal Solids,201915,2019,15,4 May,,71660582777,0,0
Core Ess,201915,2019,15,4 May,,71660582933,5,65
Core Ess,201915,2019,15,4 May,,71660582934,3,39
Core Ess,201915,2019,15,4 May,,71660582935,10,130
WM.com Exclusive,201915,2019,15,4 May,,71660583133,-1,-23
Seasonal Solids,201915,2019,15,4 May,,71660583318,2,38
WM.com Exclusive,201915,2019,15,4 May,,71660583867,2,32
WM.com Exclusive,201915,2019,15,4 May,,71660583868,2,32
WM.com Exclusive,201915,2019,15,4 May,,71660583869,3,48
WM.com Exclusive,201915,2019,15,4 May,,71660583872,5,80
WM.com Exclusive,201915,2019,15,4 May,,71660583879,7,112
WM.com Exclusive,201915,2019,15,4 May,,71660583880,3,48
WM.com Exclusive,201915,2019,15,4 May,,71660583882,6,96
WM.com Exclusive,201915,2019,15,4 May,,71660583883,9,144
Core Ess,201915,2019,15,4 May,,71660583915,13,168
Core Ess,201915,2019,15,4 May,,71660583916,19,246
Core Ess,201915,2019,15,4 May,,71660583918,16,207
Core Ess,201915,2019,15,4 May,,71660583919,10,130
Core Ess,201915,2019,15,4 May,,71660583920,15,194
WM.com Exclusive,201915,2019,15,4 May,,71660583929,4,64
WM.com Exclusive,201915,2019,15,4 May,,71660583930,4,64
WM.com Exclusive,201915,2019,15,4 May,,71660583931,1,16
WM.com Exclusive,201915,2019,15,4 May,,71660583932,3,48
WM.com Exclusive,201915,2019,15,4 May,,71660583933,2,32
WM.com Exclusive,201915,2019,15,4 May,,71660583948,3,48
Core Ess,201915,2019,15,4 May,,71660584019,3,39
Core Ess,201915,2019,15,4 May,,71660584020,5,65
Core Ess,201915,2019,15,4 May,,71660584021,7,91
Core Ess,201915,2019,15,4 May,,71660584022,6,78
WM.com Exclusive,201915,2019,15,4 May,,71660584610,3,48
WM.com Exclusive,201915,2019,15,4 May,,71660584611,2,32
WM.com Exclusive,201915,2019,15,4 May,,71660584612,2,32
WM.com Exclusive,201915,2019,15,4 May,,71660584613,3,48
WM.com Exclusive,201915,2019,15,4 May,,71660584856,0,0
WM.com Exclusive,201915,2019,15,4 May,,71660584857,0,0
WM.com Exclusive,201915,2019,15,4 May,,71660584858,2,16
WM.com Exclusive,201915,2019,15,4 May,,71660584859,4,31
WM.com Exclusive,201915,2019,15,4 May,,71660584860,2,16
WM.com Exclusive,201915,2019,15,4 May,,71660584861,0,-1
WM.com Exclusive,201915,2019,15,4 May,,71660584862,1,7
WM.com Exclusive,201915,2019,15,4 May,,71660585024,2,16
WM.com Exclusive,201915,2019,15,4 May,,71660585747,2,14
WM.com Exclusive,201915,2019,15,4 May,,71660586284,7,56
WM.com Exclusive,201915,2019,15,4 May,,71660586285,10,80
WM.com Exclusive,201915,2019,15,4 May,,71660586350,6,48
WM.com Exclusive,201915,2019,15,4 May,,71660586352,2,14
WM.com Exclusive,201915,2019,15,4 May,,71660586353,4,30
WM.com Exclusive,201915,2019,15,4 May,,71660586354,2,16
WM.com Exclusive,201915,2019,15,4 May,,71660586842,1,9
WM.com Exclusive,201915,2019,15,4 May,,71660586843,5,47
WM.com Exclusive,201915,2019,15,4 May,,71660586855,2,19
WM.com Exclusive,201915,2019,15,4 May,,71660586856,4,38
WM.com Exclusive,201915,2019,15,4 May,,71660586858,9,86
WM.com Exclusive,201915,2019,15,4 May,,71660589400,-1,-13
Core Ess,201915,2019,15,4 May,,71660590529,1,8
WM.com Exclusive,201915,2019,15,4 May,,71660590617,4,64
WM.com Exclusive,201915,2019,15,4 May,,71660591627,4,32
WM.com Exclusive,201915,2019,15,4 May,,71660591628,2,16
WM.com Exclusive,201915,2019,15,4 May,,71660591629,3,24
WM.com Exclusive,201915,2019,15,4 May,,71660591630,1,8
WM.com Exclusive,201915,2019,15,4 May,,71660591631,2,15
WM.com Exclusive,201915,2019,15,4 May,,71660591641,0,0
WM.com Exclusive,201915,2019,15,4 May,,71660591642,3,22
Core Ess,201915,2019,15,4 May,,71660594481,8,104
Core Ess,201915,2019,15,4 May,,71660594881,9,117
Core Ess,201915,2019,15,4 May,,71660594882,4,52
Core Ess,201915,2019,15,4 May,,71660594883,4,52
WM.com Exclusive,201915,2019,15,4 May,,71660594898,0,0
WM.com Exclusive,201915,2019,15,4 May,,71660594899,1,16
WM.com Exclusive,201915,2019,15,4 May,,71660594984,1,12
WM.com Exclusive,201915,2019,15,4 May,,71660595012,0,0
WM.com Exclusive,201915,2019,15,4 May,,71660595013,1,12
WM.com Exclusive,201915,2019,15,4 May,,71660595019,2,23
WM.com Exclusive,201915,2019,15,4 May,,71660595056,7,79
WM.com Exclusive,201915,2019,15,4 May,,71660595060,7,79
WM.com Exclusive,201915,2019,15,4 May,,71660595064,3,34
WM.com Exclusive,201915,2019,15,4 May,,71660595065,10,113
WM.com Exclusive,201915,2019,15,4 May,,71660595068,9,101
WM.com Exclusive,201915,2019,15,4 May,,71660595069,3,34
WM.com Exclusive,201915,2019,15,4 May,,71660595074,4,45
WM.com Exclusive,201915,2019,15,4 May,,71660595127,1,11
WM.com Exclusive,201915,2019,15,4 May,,71660595134,3,34
Core Ess,201915,2019,15,4 May,,71660595343,7,91
Core Ess,201915,2019,15,4 May,,71660595344,4,52
Core Ess,201915,2019,15,4 May,,71660595345,6,78
Core Ess,201915,2019,15,4 May,,71660595346,7,91
Core Ess,201915,2019,15,4 May,,71660595347,2,26
Core Ess,201915,2019,15,4 May,,71660595348,11,143
Core Ess,201915,2019,15,4 May,,71660595349,12,156
Core Ess,201915,2019,15,4 May,,71660595350,8,104
Core Ess,201915,2019,15,4 May,,71660595448,9,117
Core Ess,201915,2019,15,4 May,,71660595449,19,246
Core Ess,201915,2019,15,4 May,,71660595450,11,143
Core Ess,201915,2019,15,4 May,,71660595451,14,181
Core Ess,201915,2019,15,4 May,,71660595452,17,220
Core Ess,201915,2019,15,4 May,,71660595453,10,130
Core Ess,201915,2019,15,4 May,,71660596259,23,298
Core Ess,201915,2019,15,4 May,,71660596260,12,156
Core Ess,201915,2019,15,4 May,,71660597298,7,91
WM.com Exclusive,201915,2019,15,4 May,,71660597769,2,50
WM.com Exclusive,201915,2019,15,4 May,,71660597770,1,25
WM.com Exclusive,201915,2019,15,4 May,,71660597771,2,50
WM.com Exclusive,201915,2019,15,4 May,,71660597891,0,0
Core Ess,201915,2019,15,4 May,,71660598673,4,52
Core Ess,201915,2019,15,4 May,,71660598675,7,91
WM.com Exclusive,201915,2019,15,4 May,,71660598908,0,0
Core Ess,201915,2019,15,4 May,,72484100005,1,9
Core Ess,201915,2019,15,4 May,,72484100008,3,26
Core Ess,201915,2019,15,4 May,,72484100009,4,34
Core Ess,201915,2019,15,4 May,,72484100010,5,43
Core Ess,201915,2019,15,4 May,,72484100023,6,51
Core Ess,201915,2019,15,4 May,,72484100026,10,84
Core Ess,201915,2019,15,4 May,,72484100027,15,126
Core Ess,201915,2019,15,4 May,,72484100028,16,135
Seasonal Solids,201915,2019,15,4 May,,72484100364,1,19
Seasonal Solids,201915,2019,15,4 May,,72484100375,2,38
Seasonal Solids,201915,2019,15,4 May,,72484100922,2,38
Seasonal Solids,201915,2019,15,4 May,,72484100926,2,38
Seasonal Solids,201915,2019,15,4 May,,72484104448,0,0
Seasonal Solids,201915,2019,15,4 May,,72484105218,2,38
Prints,201915,2019,15,4 May,,72484107454,3,48
WM.com Exclusive,201915,2019,15,4 May,,72484141405,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484141849,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484143746,1,22
Rayon,201915,2019,15,4 May,,72484144658,11,207
Rayon,201915,2019,15,4 May,,72484144659,16,301
Rayon,201915,2019,15,4 May,,72484144664,3,57
Other,201915,2019,15,4 May,,72484144665,6,90
Rayon,201915,2019,15,4 May,,72484144667,3,57
Rayon,201915,2019,15,4 May,,72484144674,2,38
Other,201915,2019,15,4 May,,72484147681,3,57
Other,201915,2019,15,4 May,,72484147682,2,38
Rayon,201915,2019,15,4 May,,72484147687,1,19
Other,201915,2019,15,4 May,,72484148273,1,8
Rayon,201915,2019,15,4 May,,72484148939,2,38
Rayon,201915,2019,15,4 May,,72484149142,6,113
Rayon,201915,2019,15,4 May,,72484149557,9,170
Rayon,201915,2019,15,4 May,,72484149563,5,94
Rayon,201915,2019,15,4 May,,72484149828,35,659
Rayon,201915,2019,15,4 May,,72484149829,23,433
Rayon,201915,2019,15,4 May,,72484149830,29,546
Rayon,201915,2019,15,4 May,,72484149946,0,0
Rayon,201915,2019,15,4 May,,72484149953,3,57
Rayon,201915,2019,15,4 May,,72484149954,2,38
Rayon,201915,2019,15,4 May,,72484149955,4,75
Rayon,201915,2019,15,4 May,,72484149956,4,75
Rayon,201915,2019,15,4 May,,72484149957,6,113
Rayon,201915,2019,15,4 May,,72484149958,11,207
Rayon,201915,2019,15,4 May,,72484149959,12,226
Rayon,201915,2019,15,4 May,,72484149960,10,188
Rayon,201915,2019,15,4 May,,72484151636,7,132
Rayon,201915,2019,15,4 May,,72484151726,9,170
Rayon,201915,2019,15,4 May,,72484151732,8,151
Rayon,201915,2019,15,4 May,,72484151735,2,38
Rayon,201915,2019,15,4 May,,72484151736,8,151
Rayon,201915,2019,15,4 May,,72484151737,8,151
Rayon,201915,2019,15,4 May,,72484151738,6,113
Rayon,201915,2019,15,4 May,,72484151739,3,57
Rayon,201915,2019,15,4 May,,72484151740,11,207
Rayon,201915,2019,15,4 May,,72484151744,13,245
Rayon,201915,2019,15,4 May,,72484151750,14,264
Rayon,201915,2019,15,4 May,,72484151756,19,358
Rayon,201915,2019,15,4 May,,72484151759,10,188
Rayon,201915,2019,15,4 May,,72484151760,11,207
Rayon,201915,2019,15,4 May,,72484151761,9,170
Rayon,201915,2019,15,4 May,,72484151762,7,132
Rayon,201915,2019,15,4 May,,72484151763,4,75
Rayon,201915,2019,15,4 May,,72484151764,11,207
Rayon,201915,2019,15,4 May,,72484151766,14,264
Rayon,201915,2019,15,4 May,,72484151767,2,38
Rayon,201915,2019,15,4 May,,72484151768,18,339
Rayon,201915,2019,15,4 May,,72484151769,35,659
Rayon,201915,2019,15,4 May,,72484151770,17,320
Rayon,201915,2019,15,4 May,,72484151771,21,396
Rayon,201915,2019,15,4 May,,72484151772,7,132
Rayon,201915,2019,15,4 May,,72484151773,11,207
Rayon,201915,2019,15,4 May,,72484151774,18,339
Rayon,201915,2019,15,4 May,,72484151775,10,188
Rayon,201915,2019,15,4 May,,72484151777,4,75
Rayon,201915,2019,15,4 May,,72484151778,12,226
Rayon,201915,2019,15,4 May,,72484151779,12,226
Rayon,201915,2019,15,4 May,,72484151784,5,94
Rayon,201915,2019,15,4 May,,72484151786,2,38
Rayon,201915,2019,15,4 May,,72484151787,1,19
Rayon,201915,2019,15,4 May,,72484151788,2,38
Rayon,201915,2019,15,4 May,,72484151789,4,75
Rayon,201915,2019,15,4 May,,72484151790,6,113
Rayon,201915,2019,15,4 May,,72484151791,1,19
Rayon,201915,2019,15,4 May,,72484151792,5,94
Rayon,201915,2019,15,4 May,,72484151793,1,19
Rayon,201915,2019,15,4 May,,72484151794,7,132
Rayon,201915,2019,15,4 May,,72484151795,6,113
Rayon,201915,2019,15,4 May,,72484151796,12,226
Rayon,201915,2019,15,4 May,,72484151797,13,245
Rayon,201915,2019,15,4 May,,72484151798,10,188
Rayon,201915,2019,15,4 May,,72484151799,12,226
Rayon,201915,2019,15,4 May,,72484151800,4,75
Rayon,201915,2019,15,4 May,,72484151801,2,38
Rayon,201915,2019,15,4 May,,72484151802,1,19
Rayon,201915,2019,15,4 May,,72484151803,2,38
Rayon,201915,2019,15,4 May,,72484151805,5,94
Rayon,201915,2019,15,4 May,,72484151806,1,19
Rayon,201915,2019,15,4 May,,72484151807,1,19
Rayon,201915,2019,15,4 May,,72484151808,5,94
Rayon,201915,2019,15,4 May,,72484151809,1,19
Rayon,201915,2019,15,4 May,,72484151810,16,301
Rayon,201915,2019,15,4 May,,72484152060,9,170
Rayon,201915,2019,15,4 May,,72484152068,9,170
Rayon,201915,2019,15,4 May,,72484152070,11,207
Rayon,201915,2019,15,4 May,,72484152082,1,19
Rayon,201915,2019,15,4 May,,72484152090,4,75
Rayon,201915,2019,15,4 May,,72484152282,5,94
Rayon,201915,2019,15,4 May,,72484152283,3,57
Rayon,201915,2019,15,4 May,,72484152284,3,57
Rayon,201915,2019,15,4 May,,72484152285,15,283
Rayon,201915,2019,15,4 May,,72484152690,7,132
Rayon,201915,2019,15,4 May,,72484152845,5,94
Rayon,201915,2019,15,4 May,,72484152873,6,113
Rayon,201915,2019,15,4 May,,72484152887,7,132
Rayon,201915,2019,15,4 May,,72484152970,2,38
Rayon,201915,2019,15,4 May,,72484152971,6,113
Rayon,201915,2019,15,4 May,,72484152972,5,94
Rayon,201915,2019,15,4 May,,72484152973,4,75
Rayon,201915,2019,15,4 May,,72484152974,1,19
Rayon,201915,2019,15,4 May,,72484152976,1,19
Rayon,201915,2019,15,4 May,,72484153096,4,75
Rayon,201915,2019,15,4 May,,72484153098,4,75
Rayon,201915,2019,15,4 May,,72484153103,8,151
Rayon,201915,2019,15,4 May,,72484153106,4,75
Rayon,201915,2019,15,4 May,,72484153107,24,452
Rayon,201915,2019,15,4 May,,72484153108,8,151
Rayon,201915,2019,15,4 May,,72484153113,36,678
Rayon,201915,2019,15,4 May,,72484153286,9,170
Rayon,201915,2019,15,4 May,,72484153296,16,301
Rayon,201915,2019,15,4 May,,72484153386,18,339
Rayon,201915,2019,15,4 May,,72484153396,5,94
Rayon,201915,2019,15,4 May,,72484153544,2,38
Rayon,201915,2019,15,4 May,,72484154911,13,245
Rayon,201915,2019,15,4 May,,72484154917,8,151
Rayon,201915,2019,15,4 May,,72484156163,6,113
Rayon,201915,2019,15,4 May,,72484156692,1,19
Rayon,201915,2019,15,4 May,,72484156699,10,188
Rayon,201915,2019,15,4 May,,72484161174,26,490
Rayon,201915,2019,15,4 May,,72484161175,24,452
Rayon,201915,2019,15,4 May,,72484161176,11,207
Rayon,201915,2019,15,4 May,,72484161177,30,565
Rayon,201915,2019,15,4 May,,72484161178,10,188
Rayon,201915,2019,15,4 May,,72484161179,7,132
WM.com Exclusive,201915,2019,15,4 May,,72484162091,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484162094,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484162107,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484166090,0,0
WM.com Exclusive,201915,2019,15,4 May,,72484168462,2,45
WM.com Exclusive,201915,2019,15,4 May,,72484173263,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484173364,0,0
WM.com Exclusive,201915,2019,15,4 May,,72484175161,1,22
WM.com Exclusive,201915,2019,15,4 May,,72484182603,1,21
WM.com Exclusive,201915,2019,15,4 May,,72484183648,1,21
Other,201915,2019,15,4 May,,73731408278,4,75
Other,201915,2019,15,4 May,,73731414015,1,19
Other,201915,2019,15,4 May,,73731414016,3,57
Other,201915,2019,15,4 May,,73731414017,1,19
Other,201915,2019,15,4 May,,73731415196,2,38
Other,201915,2019,15,4 May,,73731415203,1,23
Other,201915,2019,15,4 May,,73731415210,1,23
Other,201915,2019,15,4 May,,73731415211,1,23
Seasonal Solids,201915,2019,15,4 May,,73731417986,2,38
WM.com Exclusive,201915,2019,15,4 May,,73731469285,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731469303,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731469314,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731469476,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731469477,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731469478,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731469510,-1,-13
WM.com Exclusive,201915,2019,15,4 May,,73731469515,3,29
WM.com Exclusive,201915,2019,15,4 May,,73731469517,0,0
WM.com Exclusive,201915,2019,15,4 May,,73731469519,4,38
WM.com Exclusive,201915,2019,15,4 May,,73731469520,1,10
WM.com Exclusive,201915,2019,15,4 May,,73731469573,0,0
WM.com Exclusive,201915,2019,15,4 May,,73731469575,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731469576,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731470519,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731470521,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731470600,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731470602,4,79
WM.com Exclusive,201915,2019,15,4 May,,73731470603,-1,-20
WM.com Exclusive,201915,2019,15,4 May,,73731470606,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731470631,4,79
WM.com Exclusive,201915,2019,15,4 May,,73731470634,8,159
WM.com Exclusive,201915,2019,15,4 May,,73731470635,2,40
WM.com Exclusive,201915,2019,15,4 May,,73731470639,10,198
WM.com Exclusive,201915,2019,15,4 May,,73731470984,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731470986,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731470995,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731470998,1,13
Prints,201915,2019,15,4 May,,73731471168,1,11
Prints,201915,2019,15,4 May,,73731471178,1,11
WM.com Exclusive,201915,2019,15,4 May,,73731471329,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471330,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731471332,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731471334,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731471537,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731471539,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731471542,-1,-13
WM.com Exclusive,201915,2019,15,4 May,,73731471561,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731471565,9,117
WM.com Exclusive,201915,2019,15,4 May,,73731471566,0,0
WM.com Exclusive,201915,2019,15,4 May,,73731471569,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731471654,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471663,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471665,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731471666,6,78
WM.com Exclusive,201915,2019,15,4 May,,73731471667,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731471668,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731471670,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731471672,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471673,-2,-26
WM.com Exclusive,201915,2019,15,4 May,,73731471674,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471675,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731471704,0,0
WM.com Exclusive,201915,2019,15,4 May,,73731471705,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731471706,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471707,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731471709,5,65
WM.com Exclusive,201915,2019,15,4 May,,73731471711,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731471750,3,39
WM.com Exclusive,201915,2019,15,4 May,,73731471752,5,65
WM.com Exclusive,201915,2019,15,4 May,,73731471753,0,0
WM.com Exclusive,201915,2019,15,4 May,,73731471754,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471757,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471790,2,23
WM.com Exclusive,201915,2019,15,4 May,,73731471791,6,68
WM.com Exclusive,201915,2019,15,4 May,,73731471793,7,80
WM.com Exclusive,201915,2019,15,4 May,,73731471794,4,45
WM.com Exclusive,201915,2019,15,4 May,,73731471795,1,11
WM.com Exclusive,201915,2019,15,4 May,,73731471796,1,11
WM.com Exclusive,201915,2019,15,4 May,,73731471797,3,34
WM.com Exclusive,201915,2019,15,4 May,,73731471983,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731471985,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731471987,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731472021,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731472023,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731472024,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731472025,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731472286,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731472315,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731472316,4,52
WM.com Exclusive,201915,2019,15,4 May,,73731472335,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731472340,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731472655,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731472708,2,26
WM.com Exclusive,201915,2019,15,4 May,,73731472723,-1,-13
WM.com Exclusive,201915,2019,15,4 May,,73731472735,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731472741,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731475551,1,13
WM.com Exclusive,201915,2019,15,4 May,,73731475661,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731475662,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731475664,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731475665,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731475667,6,86
WM.com Exclusive,201915,2019,15,4 May,,73731475668,1,14
WM.com Exclusive,201915,2019,15,4 May,,73731475669,2,40
WM.com Exclusive,201915,2019,15,4 May,,73731475671,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731475672,2,40
WM.com Exclusive,201915,2019,15,4 May,,73731475673,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731475674,2,40
WM.com Exclusive,201915,2019,15,4 May,,73731476167,1,20
WM.com Exclusive,201915,2019,15,4 May,,73731476466,3,39
